avg_node_degree,gain_resistance_chance,num_nodes,recovery_chance,virus_check_frequency,virus_spread_chance,scenario,policy,model
4.0,0.66513671875,75.0,0.79345703125,0.38037109375,0.38212890625000007,269,None,VirusOnNetwork
4.0,0.66513671875,31.0,0.52802734375,0.38037109375,0.38212890625000007,270,None,VirusOnNetwork
4.0,0.66513671875,31.0,0.79345703125,0.37333984375000007,0.38212890625000007,271,None,VirusOnNetwork
4.0,0.66513671875,31.0,0.79345703125,0.38037109375,0.47001953125000007,272,None,VirusOnNetwork
4.0,0.54384765625,75.0,0.52802734375,0.37333984375000007,0.47001953125000007,273,None,VirusOnNetwork
3.0,0.66513671875,75.0,0.52802734375,0.37333984375000007,0.47001953125000007,274,None,VirusOnNetwork
3.0,0.54384765625,31.0,0.52802734375,0.37333984375000007,0.47001953125000007,275,None,VirusOnNetwork
3.0,0.54384765625,75.0,0.79345703125,0.37333984375000007,0.47001953125000007,276,None,VirusOnNetwork
3.0,0.54384765625,75.0,0.52802734375,0.38037109375,0.47001953125000007,277,None,VirusOnNetwork
3.0,0.54384765625,75.0,0.52802734375,0.37333984375000007,0.38212890625000007,278,None,VirusOnNetwork
3.0,0.54384765625,75.0,0.52802734375,0.37333984375000007,0.47001953125000007,279,None,VirusOnNetwork
3.0,0.10263671875000001,42.0,0.90595703125,0.49287109375000004,0.26962890625,280,None,VirusOnNetwork
8.0,0.10263671875000001,42.0,0.90595703125,0.49287109375000004,0.26962890625,281,None,VirusOnNetwork
3.0,0.88134765625,42.0,0.90595703125,0.49287109375000004,0.26962890625,282,None,VirusOnNetwork
3.0,0.10263671875000001,18.0,0.90595703125,0.49287109375000004,0.26962890625,283,None,VirusOnNetwork
3.0,0.10263671875000001,42.0,0.64052734375,0.49287109375000004,0.26962890625,284,None,VirusOnNetwork
3.0,0.10263671875000001,42.0,0.90595703125,0.93583984375,0.26962890625,285,None,VirusOnNetwork
3.0,0.10263671875000001,42.0,0.90595703125,0.49287109375000004,0.35751953125,286,None,VirusOnNetwork
3.0,0.88134765625,18.0,0.64052734375,0.93583984375,0.35751953125,287,None,VirusOnNetwork
8.0,0.10263671875000001,18.0,0.64052734375,0.93583984375,0.35751953125,288,None,VirusOnNetwork
8.0,0.88134765625,42.0,0.64052734375,0.93583984375,0.35751953125,289,None,VirusOnNetwork
8.0,0.88134765625,18.0,0.90595703125,0.93583984375,0.35751953125,290,None,VirusOnNetwork
8.0,0.88134765625,18.0,0.64052734375,0.49287109375000004,0.35751953125,291,None,VirusOnNetwork
8.0,0.88134765625,18.0,0.64052734375,0.93583984375,0.26962890625,292,None,VirusOnNetwork
8.0,0.88134765625,18.0,0.64052734375,0.93583984375,0.35751953125,293,None,VirusOnNetwork
7.0,0.55263671875,88.0,0.45595703125,0.94287109375,0.71962890625,294,None,VirusOnNetwork
4.0,0.55263671875,88.0,0.45595703125,0.94287109375,0.71962890625,295,None,VirusOnNetwork
7.0,0.43134765625000004,88.0,0.45595703125,0.94287109375,0.71962890625,296,None,VirusOnNetwork
7.0,0.55263671875,64.0,0.45595703125,0.94287109375,0.71962890625,297,None,VirusOnNetwork
7.0,0.55263671875,88.0,0.19052734375000002,0.94287109375,0.71962890625,298,None,VirusOnNetwork
7.0,0.55263671875,88.0,0.45595703125,0.48583984375,0.71962890625,299,None,VirusOnNetwork
7.0,0.55263671875,88.0,0.45595703125,0.94287109375,0.80751953125,300,None,VirusOnNetwork
7.0,0.43134765625000004,64.0,0.19052734375000002,0.48583984375,0.80751953125,301,None,VirusOnNetwork
4.0,0.55263671875,64.0,0.19052734375000002,0.48583984375,0.80751953125,302,None,VirusOnNetwork
4.0,0.43134765625000004,88.0,0.19052734375000002,0.48583984375,0.80751953125,303,None,VirusOnNetwork
4.0,0.43134765625000004,64.0,0.45595703125,0.48583984375,0.80751953125,304,None,VirusOnNetwork
4.0,0.43134765625000004,64.0,0.19052734375000002,0.94287109375,0.80751953125,305,None,VirusOnNetwork
4.0,0.43134765625000004,64.0,0.19052734375000002,0.48583984375,0.71962890625,306,None,VirusOnNetwork
4.0,0.43134765625000004,64.0,0.19052734375000002,0.48583984375,0.80751953125,307,None,VirusOnNetwork
5.0,0.32763671875,20.0,0.68095703125,0.71787109375,0.94462890625,308,None,VirusOnNetwork
6.0,0.32763671875,20.0,0.68095703125,0.71787109375,0.94462890625,309,None,VirusOnNetwork
5.0,0.20634765625,20.0,0.68095703125,0.71787109375,0.94462890625,310,None,VirusOnNetwork
5.0,0.32763671875,86.0,0.68095703125,0.71787109375,0.94462890625,311,None,VirusOnNetwork
5.0,0.32763671875,20.0,0.41552734375,0.71787109375,0.94462890625,312,None,VirusOnNetwork
5.0,0.32763671875,20.0,0.68095703125,0.26083984375,0.94462890625,313,None,VirusOnNetwork
5.0,0.32763671875,20.0,0.68095703125,0.71787109375,0.58251953125,314,None,VirusOnNetwork
5.0,0.20634765625,86.0,0.41552734375,0.26083984375,0.58251953125,315,None,VirusOnNetwork
6.0,0.32763671875,86.0,0.41552734375,0.26083984375,0.58251953125,316,None,VirusOnNetwork
6.0,0.20634765625,20.0,0.41552734375,0.26083984375,0.58251953125,317,None,VirusOnNetwork
6.0,0.20634765625,86.0,0.68095703125,0.26083984375,0.58251953125,318,None,VirusOnNetwork
6.0,0.20634765625,86.0,0.41552734375,0.71787109375,0.58251953125,319,None,VirusOnNetwork
6.0,0.20634765625,86.0,0.41552734375,0.26083984375,0.94462890625,320,None,VirusOnNetwork
6.0,0.20634765625,86.0,0.41552734375,0.26083984375,0.58251953125,321,None,VirusOnNetwork
2.0,0.77763671875,65.0,0.23095703125,0.26787109375,0.49462890625,322,None,VirusOnNetwork
2.0,0.77763671875,65.0,0.23095703125,0.26787109375,0.49462890625,323,None,VirusOnNetwork
2.0,0.65634765625,65.0,0.23095703125,0.26787109375,0.49462890625,324,None,VirusOnNetwork
2.0,0.77763671875,41.0,0.23095703125,0.26787109375,0.49462890625,325,None,VirusOnNetwork
2.0,0.77763671875,65.0,0.86552734375,0.26787109375,0.49462890625,326,None,VirusOnNetwork
2.0,0.77763671875,65.0,0.23095703125,0.71083984375,0.49462890625,327,None,VirusOnNetwork
2.0,0.77763671875,65.0,0.23095703125,0.26787109375,0.13251953125000002,328,None,VirusOnNetwork
2.0,0.65634765625,41.0,0.86552734375,0.71083984375,0.13251953125000002,329,None,VirusOnNetwork
2.0,0.77763671875,41.0,0.86552734375,0.71083984375,0.13251953125000002,330,None,VirusOnNetwork
2.0,0.65634765625,65.0,0.86552734375,0.71083984375,0.13251953125000002,331,None,VirusOnNetwork
2.0,0.65634765625,41.0,0.23095703125,0.71083984375,0.13251953125000002,332,None,VirusOnNetwork
2.0,0.65634765625,41.0,0.86552734375,0.26787109375,0.13251953125000002,333,None,VirusOnNetwork
2.0,0.65634765625,41.0,0.86552734375,0.71083984375,0.49462890625,334,None,VirusOnNetwork
2.0,0.65634765625,41.0,0.86552734375,0.71083984375,0.13251953125000002,335,None,VirusOnNetwork
2.0,0.438818359375,50.0,0.5381347656250001,0.601416015625,0.859814453125,336,None,VirusOnNetwork
3.0,0.438818359375,50.0,0.5381347656250001,0.601416015625,0.859814453125,337,None,VirusOnNetwork
2.0,0.628662109375,50.0,0.5381347656250001,0.601416015625,0.859814453125,338,None,VirusOnNetwork
2.0,0.438818359375,73.0,0.5381347656250001,0.601416015625,0.859814453125,339,None,VirusOnNetwork
2.0,0.438818359375,50.0,0.704248046875,0.601416015625,0.859814453125,340,None,VirusOnNetwork
2.0,0.438818359375,50.0,0.5381347656250001,0.839599609375,0.859814453125,341,None,VirusOnNetwork
2.0,0.438818359375,50.0,0.5381347656250001,0.601416015625,0.929248046875,342,None,VirusOnNetwork
2.0,0.628662109375,73.0,0.704248046875,0.839599609375,0.929248046875,343,None,VirusOnNetwork
3.0,0.438818359375,73.0,0.704248046875,0.839599609375,0.929248046875,344,None,VirusOnNetwork
3.0,0.628662109375,50.0,0.704248046875,0.839599609375,0.929248046875,345,None,VirusOnNetwork
3.0,0.628662109375,73.0,0.5381347656250001,0.839599609375,0.929248046875,346,None,VirusOnNetwork
3.0,0.628662109375,73.0,0.704248046875,0.601416015625,0.929248046875,347,None,VirusOnNetwork
3.0,0.628662109375,73.0,0.704248046875,0.839599609375,0.859814453125,348,None,VirusOnNetwork
3.0,0.628662109375,73.0,0.704248046875,0.839599609375,0.929248046875,349,None,VirusOnNetwork
5.0,0.888818359375,96.0,0.988134765625,0.151416015625,0.409814453125,350,None,VirusOnNetwork
7.0,0.888818359375,96.0,0.988134765625,0.151416015625,0.409814453125,351,None,VirusOnNetwork
5.0,0.178662109375,96.0,0.988134765625,0.151416015625,0.409814453125,352,None,VirusOnNetwork
5.0,0.888818359375,27.0,0.988134765625,0.151416015625,0.409814453125,353,None,VirusOnNetwork
5.0,0.888818359375,96.0,0.254248046875,0.151416015625,0.409814453125,354,None,VirusOnNetwork
5.0,0.888818359375,96.0,0.988134765625,0.38959960937500004,0.409814453125,355,None,VirusOnNetwork
5.0,0.888818359375,96.0,0.988134765625,0.151416015625,0.479248046875,356,None,VirusOnNetwork
5.0,0.178662109375,27.0,0.254248046875,0.38959960937500004,0.479248046875,357,None,VirusOnNetwork
7.0,0.888818359375,27.0,0.254248046875,0.38959960937500004,0.479248046875,358,None,VirusOnNetwork
7.0,0.178662109375,96.0,0.254248046875,0.38959960937500004,0.479248046875,359,None,VirusOnNetwork
7.0,0.178662109375,27.0,0.988134765625,0.38959960937500004,0.479248046875,360,None,VirusOnNetwork
7.0,0.178662109375,27.0,0.254248046875,0.151416015625,0.479248046875,361,None,VirusOnNetwork
7.0,0.178662109375,27.0,0.254248046875,0.38959960937500004,0.409814453125,362,None,VirusOnNetwork
7.0,0.178662109375,27.0,0.254248046875,0.38959960937500004,0.479248046875,363,None,VirusOnNetwork
7.0,0.213818359375,27.0,0.313134765625,0.37641601562500004,0.184814453125,364,None,VirusOnNetwork
5.0,0.213818359375,27.0,0.313134765625,0.37641601562500004,0.184814453125,365,None,VirusOnNetwork
7.0,0.403662109375,27.0,0.313134765625,0.37641601562500004,0.184814453125,366,None,VirusOnNetwork
7.0,0.213818359375,50.0,0.313134765625,0.37641601562500004,0.184814453125,367,None,VirusOnNetwork
7.0,0.213818359375,27.0,0.479248046875,0.37641601562500004,0.184814453125,368,None,VirusOnNetwork
7.0,0.213818359375,27.0,0.313134765625,0.164599609375,0.184814453125,369,None,VirusOnNetwork
7.0,0.213818359375,27.0,0.313134765625,0.37641601562500004,0.254248046875,370,None,VirusOnNetwork
7.0,0.403662109375,50.0,0.479248046875,0.164599609375,0.254248046875,371,None,VirusOnNetwork
5.0,0.213818359375,50.0,0.479248046875,0.164599609375,0.254248046875,372,None,VirusOnNetwork
5.0,0.403662109375,27.0,0.479248046875,0.164599609375,0.254248046875,373,None,VirusOnNetwork
5.0,0.403662109375,50.0,0.313134765625,0.164599609375,0.254248046875,374,None,VirusOnNetwork
5.0,0.403662109375,50.0,0.479248046875,0.37641601562500004,0.254248046875,375,None,VirusOnNetwork
5.0,0.403662109375,50.0,0.479248046875,0.164599609375,0.184814453125,376,None,VirusOnNetwork
5.0,0.403662109375,50.0,0.479248046875,0.164599609375,0.254248046875,377,None,VirusOnNetwork
3.0,0.663818359375,73.0,0.763134765625,0.826416015625,0.634814453125,378,None,VirusOnNetwork
8.0,0.663818359375,73.0,0.763134765625,0.826416015625,0.634814453125,379,None,VirusOnNetwork
3.0,0.853662109375,73.0,0.763134765625,0.826416015625,0.634814453125,380,None,VirusOnNetwork
3.0,0.663818359375,96.0,0.763134765625,0.826416015625,0.634814453125,381,None,VirusOnNetwork
3.0,0.663818359375,73.0,0.929248046875,0.826416015625,0.634814453125,382,None,VirusOnNetwork
3.0,0.663818359375,73.0,0.763134765625,0.614599609375,0.634814453125,383,None,VirusOnNetwork
3.0,0.663818359375,73.0,0.763134765625,0.826416015625,0.704248046875,384,None,VirusOnNetwork
3.0,0.853662109375,96.0,0.929248046875,0.614599609375,0.704248046875,385,None,VirusOnNetwork
8.0,0.663818359375,96.0,0.929248046875,0.614599609375,0.704248046875,386,None,VirusOnNetwork
8.0,0.853662109375,73.0,0.929248046875,0.614599609375,0.704248046875,387,None,VirusOnNetwork
8.0,0.853662109375,96.0,0.763134765625,0.614599609375,0.704248046875,388,None,VirusOnNetwork
8.0,0.853662109375,96.0,0.929248046875,0.826416015625,0.704248046875,389,None,VirusOnNetwork
8.0,0.853662109375,96.0,0.929248046875,0.614599609375,0.634814453125,390,None,VirusOnNetwork
8.0,0.853662109375,96.0,0.929248046875,0.614599609375,0.704248046875,391,None,VirusOnNetwork
4.0,0.101318359375,84.0,0.650634765625,0.938916015625,0.972314453125,392,None,VirusOnNetwork
4.0,0.101318359375,84.0,0.650634765625,0.938916015625,0.972314453125,393,None,VirusOnNetwork
4.0,0.5161621093750001,84.0,0.650634765625,0.938916015625,0.972314453125,394,None,VirusOnNetwork
4.0,0.101318359375,39.0,0.650634765625,0.938916015625,0.972314453125,395,None,VirusOnNetwork
4.0,0.101318359375,84.0,0.141748046875,0.938916015625,0.972314453125,396,None,VirusOnNetwork
4.0,0.101318359375,84.0,0.650634765625,0.277099609375,0.972314453125,397,None,VirusOnNetwork
4.0,0.101318359375,84.0,0.650634765625,0.938916015625,0.591748046875,398,None,VirusOnNetwork
4.0,0.5161621093750001,39.0,0.141748046875,0.277099609375,0.591748046875,399,None,VirusOnNetwork
4.0,0.101318359375,39.0,0.141748046875,0.277099609375,0.591748046875,400,None,VirusOnNetwork
4.0,0.5161621093750001,84.0,0.141748046875,0.277099609375,0.591748046875,401,None,VirusOnNetwork
4.0,0.5161621093750001,39.0,0.650634765625,0.277099609375,0.591748046875,402,None,VirusOnNetwork
4.0,0.5161621093750001,39.0,0.141748046875,0.938916015625,0.591748046875,403,None,VirusOnNetwork
4.0,0.5161621093750001,39.0,0.141748046875,0.277099609375,0.972314453125,404,None,VirusOnNetwork
4.0,0.5161621093750001,39.0,0.141748046875,0.277099609375,0.591748046875,405,None,VirusOnNetwork
8.0,0.5513183593750001,39.0,0.200634765625,0.488916015625,0.522314453125,406,None,VirusOnNetwork
8.0,0.5513183593750001,39.0,0.200634765625,0.488916015625,0.522314453125,407,None,VirusOnNetwork
8.0,0.966162109375,39.0,0.200634765625,0.488916015625,0.522314453125,408,None,VirusOnNetwork
8.0,0.5513183593750001,84.0,0.200634765625,0.488916015625,0.522314453125,409,None,VirusOnNetwork
8.0,0.5513183593750001,39.0,0.591748046875,0.488916015625,0.522314453125,410,None,VirusOnNetwork
8.0,0.5513183593750001,39.0,0.200634765625,0.727099609375,0.522314453125,411,None,VirusOnNetwork
8.0,0.5513183593750001,39.0,0.200634765625,0.488916015625,0.141748046875,412,None,VirusOnNetwork
8.0,0.966162109375,84.0,0.591748046875,0.727099609375,0.141748046875,413,None,VirusOnNetwork
8.0,0.5513183593750001,84.0,0.591748046875,0.727099609375,0.141748046875,414,None,VirusOnNetwork
8.0,0.966162109375,39.0,0.591748046875,0.727099609375,0.141748046875,415,None,VirusOnNetwork
8.0,0.966162109375,84.0,0.200634765625,0.727099609375,0.141748046875,416,None,VirusOnNetwork
8.0,0.966162109375,84.0,0.591748046875,0.488916015625,0.141748046875,417,None,VirusOnNetwork
8.0,0.966162109375,84.0,0.591748046875,0.727099609375,0.522314453125,418,None,VirusOnNetwork
8.0,0.966162109375,84.0,0.591748046875,0.727099609375,0.141748046875,419,None,VirusOnNetwork
6.0,0.326318359375,62.0,0.875634765625,0.263916015625,0.29731445312500004,420,None,VirusOnNetwork
2.0,0.326318359375,62.0,0.875634765625,0.263916015625,0.29731445312500004,421,None,VirusOnNetwork
6.0,0.741162109375,62.0,0.875634765625,0.263916015625,0.29731445312500004,422,None,VirusOnNetwork
6.0,0.326318359375,62.0,0.875634765625,0.263916015625,0.29731445312500004,423,None,VirusOnNetwork
6.0,0.326318359375,62.0,0.816748046875,0.263916015625,0.29731445312500004,424,None,VirusOnNetwork
6.0,0.326318359375,62.0,0.875634765625,0.952099609375,0.29731445312500004,425,None,VirusOnNetwork
6.0,0.326318359375,62.0,0.875634765625,0.263916015625,0.36674804687500007,426,None,VirusOnNetwork
6.0,0.741162109375,62.0,0.816748046875,0.952099609375,0.36674804687500007,427,None,VirusOnNetwork
2.0,0.326318359375,62.0,0.816748046875,0.952099609375,0.36674804687500007,428,None,VirusOnNetwork
2.0,0.741162109375,62.0,0.816748046875,0.952099609375,0.36674804687500007,429,None,VirusOnNetwork
2.0,0.741162109375,62.0,0.875634765625,0.952099609375,0.36674804687500007,430,None,VirusOnNetwork
2.0,0.741162109375,62.0,0.816748046875,0.263916015625,0.36674804687500007,431,None,VirusOnNetwork
2.0,0.741162109375,62.0,0.816748046875,0.952099609375,0.29731445312500004,432,None,VirusOnNetwork
2.0,0.741162109375,62.0,0.816748046875,0.952099609375,0.36674804687500007,433,None,VirusOnNetwork
2.0,0.776318359375,16.0,0.425634765625,0.713916015625,0.747314453125,434,None,VirusOnNetwork
6.0,0.776318359375,16.0,0.425634765625,0.713916015625,0.747314453125,435,None,VirusOnNetwork
2.0,0.291162109375,16.0,0.425634765625,0.713916015625,0.747314453125,436,None,VirusOnNetwork
2.0,0.776318359375,16.0,0.425634765625,0.713916015625,0.747314453125,437,None,VirusOnNetwork
2.0,0.776318359375,16.0,0.36674804687500007,0.713916015625,0.747314453125,438,None,VirusOnNetwork
2.0,0.776318359375,16.0,0.425634765625,0.502099609375,0.747314453125,439,None,VirusOnNetwork
2.0,0.776318359375,16.0,0.425634765625,0.713916015625,0.816748046875,440,None,VirusOnNetwork
2.0,0.291162109375,16.0,0.36674804687500007,0.502099609375,0.816748046875,441,None,VirusOnNetwork
6.0,0.776318359375,16.0,0.36674804687500007,0.502099609375,0.816748046875,442,None,VirusOnNetwork
6.0,0.291162109375,16.0,0.36674804687500007,0.502099609375,0.816748046875,443,None,VirusOnNetwork
6.0,0.291162109375,16.0,0.425634765625,0.502099609375,0.816748046875,444,None,VirusOnNetwork
6.0,0.291162109375,16.0,0.36674804687500007,0.713916015625,0.816748046875,445,None,VirusOnNetwork
6.0,0.291162109375,16.0,0.36674804687500007,0.502099609375,0.747314453125,446,None,VirusOnNetwork
6.0,0.291162109375,16.0,0.36674804687500007,0.502099609375,0.816748046875,447,None,VirusOnNetwork
3.0,0.270068359375,56.0,0.14438476562500002,0.207666015625,0.578564453125,448,None,VirusOnNetwork
4.0,0.270068359375,56.0,0.14438476562500002,0.207666015625,0.578564453125,449,None,VirusOnNetwork
3.0,0.45991210937500004,56.0,0.14438476562500002,0.207666015625,0.578564453125,450,None,VirusOnNetwork
3.0,0.270068359375,33.0,0.14438476562500002,0.207666015625,0.578564453125,451,None,VirusOnNetwork
3.0,0.270068359375,56.0,0.985498046875,0.207666015625,0.578564453125,452,None,VirusOnNetwork
3.0,0.270068359375,56.0,0.14438476562500002,0.44584960937500007,0.578564453125,453,None,VirusOnNetwork
3.0,0.270068359375,56.0,0.14438476562500002,0.207666015625,0.985498046875,454,None,VirusOnNetwork
3.0,0.45991210937500004,33.0,0.985498046875,0.44584960937500007,0.985498046875,455,None,VirusOnNetwork
4.0,0.270068359375,33.0,0.985498046875,0.44584960937500007,0.985498046875,456,None,VirusOnNetwork
4.0,0.45991210937500004,56.0,0.985498046875,0.44584960937500007,0.985498046875,457,None,VirusOnNetwork
4.0,0.45991210937500004,33.0,0.14438476562500002,0.44584960937500007,0.985498046875,458,None,VirusOnNetwork
4.0,0.45991210937500004,33.0,0.985498046875,0.207666015625,0.985498046875,459,None,VirusOnNetwork
4.0,0.45991210937500004,33.0,0.985498046875,0.44584960937500007,0.578564453125,460,None,VirusOnNetwork
4.0,0.45991210937500004,33.0,0.985498046875,0.44584960937500007,0.985498046875,461,None,VirusOnNetwork
6.0,0.720068359375,10.0,0.594384765625,0.657666015625,0.128564453125,462,None,VirusOnNetwork
7.0,0.720068359375,10.0,0.594384765625,0.657666015625,0.128564453125,463,None,VirusOnNetwork
6.0,0.909912109375,10.0,0.594384765625,0.657666015625,0.128564453125,464,None,VirusOnNetwork
6.0,0.720068359375,79.0,0.594384765625,0.657666015625,0.128564453125,465,None,VirusOnNetwork
6.0,0.720068359375,10.0,0.535498046875,0.657666015625,0.128564453125,466,None,VirusOnNetwork
6.0,0.720068359375,10.0,0.594384765625,0.895849609375,0.128564453125,467,None,VirusOnNetwork
6.0,0.720068359375,10.0,0.594384765625,0.657666015625,0.535498046875,468,None,VirusOnNetwork
6.0,0.909912109375,79.0,0.535498046875,0.895849609375,0.535498046875,469,None,VirusOnNetwork
7.0,0.720068359375,79.0,0.535498046875,0.895849609375,0.535498046875,470,None,VirusOnNetwork
7.0,0.909912109375,10.0,0.535498046875,0.895849609375,0.535498046875,471,None,VirusOnNetwork
7.0,0.909912109375,79.0,0.594384765625,0.895849609375,0.535498046875,472,None,VirusOnNetwork
7.0,0.909912109375,79.0,0.535498046875,0.657666015625,0.535498046875,473,None,VirusOnNetwork
7.0,0.909912109375,79.0,0.535498046875,0.895849609375,0.128564453125,474,None,VirusOnNetwork
7.0,0.909912109375,79.0,0.535498046875,0.895849609375,0.535498046875,475,None,VirusOnNetwork
8.0,0.49506835937500004,79.0,0.369384765625,0.882666015625,0.35356445312500007,476,None,VirusOnNetwork
2.0,0.49506835937500004,79.0,0.369384765625,0.882666015625,0.35356445312500007,477,None,VirusOnNetwork
8.0,0.684912109375,79.0,0.369384765625,0.882666015625,0.35356445312500007,478,None,VirusOnNetwork
8.0,0.49506835937500004,56.0,0.369384765625,0.882666015625,0.35356445312500007,479,None,VirusOnNetwork
8.0,0.49506835937500004,79.0,0.31049804687500004,0.882666015625,0.35356445312500007,480,None,VirusOnNetwork
8.0,0.49506835937500004,79.0,0.369384765625,0.670849609375,0.35356445312500007,481,None,VirusOnNetwork
8.0,0.49506835937500004,79.0,0.369384765625,0.882666015625,0.31049804687500004,482,None,VirusOnNetwork
8.0,0.684912109375,56.0,0.31049804687500004,0.670849609375,0.31049804687500004,483,None,VirusOnNetwork
2.0,0.49506835937500004,56.0,0.31049804687500004,0.670849609375,0.31049804687500004,484,None,VirusOnNetwork
2.0,0.684912109375,79.0,0.31049804687500004,0.670849609375,0.31049804687500004,485,None,VirusOnNetwork
2.0,0.684912109375,56.0,0.369384765625,0.670849609375,0.31049804687500004,486,None,VirusOnNetwork
2.0,0.684912109375,56.0,0.31049804687500004,0.882666015625,0.31049804687500004,487,None,VirusOnNetwork
2.0,0.684912109375,56.0,0.31049804687500004,0.670849609375,0.35356445312500007,488,None,VirusOnNetwork
2.0,0.684912109375,56.0,0.31049804687500004,0.670849609375,0.31049804687500004,489,None,VirusOnNetwork
5.0,0.945068359375,33.0,0.819384765625,0.43266601562500007,0.803564453125,490,None,VirusOnNetwork
5.0,0.945068359375,33.0,0.819384765625,0.43266601562500007,0.803564453125,491,None,VirusOnNetwork
5.0,0.234912109375,33.0,0.819384765625,0.43266601562500007,0.803564453125,492,None,VirusOnNetwork
5.0,0.945068359375,10.0,0.819384765625,0.43266601562500007,0.803564453125,493,None,VirusOnNetwork
5.0,0.945068359375,33.0,0.760498046875,0.43266601562500007,0.803564453125,494,None,VirusOnNetwork
5.0,0.945068359375,33.0,0.819384765625,0.220849609375,0.803564453125,495,None,VirusOnNetwork
5.0,0.945068359375,33.0,0.819384765625,0.43266601562500007,0.760498046875,496,None,VirusOnNetwork
5.0,0.234912109375,10.0,0.760498046875,0.220849609375,0.760498046875,497,None,VirusOnNetwork
5.0,0.945068359375,10.0,0.760498046875,0.220849609375,0.760498046875,498,None,VirusOnNetwork
5.0,0.234912109375,33.0,0.760498046875,0.220849609375,0.760498046875,499,None,VirusOnNetwork
5.0,0.234912109375,10.0,0.819384765625,0.220849609375,0.760498046875,500,None,VirusOnNetwork
5.0,0.234912109375,10.0,0.760498046875,0.43266601562500007,0.760498046875,501,None,VirusOnNetwork
5.0,0.234912109375,10.0,0.760498046875,0.220849609375,0.803564453125,502,None,VirusOnNetwork
5.0,0.234912109375,10.0,0.760498046875,0.220849609375,0.760498046875,503,None,VirusOnNetwork
4.0,0.382568359375,22.0,0.931884765625,0.545166015625,0.691064453125,504,None,VirusOnNetwork
3.0,0.382568359375,22.0,0.931884765625,0.545166015625,0.691064453125,505,None,VirusOnNetwork
4.0,0.572412109375,22.0,0.931884765625,0.545166015625,0.691064453125,506,None,VirusOnNetwork
4.0,0.382568359375,67.0,0.931884765625,0.545166015625,0.691064453125,507,None,VirusOnNetwork
4.0,0.382568359375,22.0,0.422998046875,0.545166015625,0.691064453125,508,None,VirusOnNetwork
4.0,0.382568359375,22.0,0.931884765625,0.558349609375,0.691064453125,509,None,VirusOnNetwork
4.0,0.382568359375,22.0,0.931884765625,0.545166015625,0.647998046875,510,None,VirusOnNetwork
4.0,0.572412109375,67.0,0.422998046875,0.558349609375,0.647998046875,511,None,VirusOnNetwork
3.0,0.382568359375,67.0,0.422998046875,0.558349609375,0.647998046875,512,None,VirusOnNetwork
3.0,0.572412109375,22.0,0.422998046875,0.558349609375,0.647998046875,513,None,VirusOnNetwork
3.0,0.572412109375,67.0,0.931884765625,0.558349609375,0.647998046875,514,None,VirusOnNetwork
3.0,0.572412109375,67.0,0.422998046875,0.545166015625,0.647998046875,515,None,VirusOnNetwork
3.0,0.572412109375,67.0,0.422998046875,0.558349609375,0.691064453125,516,None,VirusOnNetwork
3.0,0.572412109375,67.0,0.422998046875,0.558349609375,0.647998046875,517,None,VirusOnNetwork
7.0,0.832568359375,67.0,0.48188476562500004,0.995166015625,0.24106445312500002,518,None,VirusOnNetwork
6.0,0.832568359375,67.0,0.48188476562500004,0.995166015625,0.24106445312500002,519,None,VirusOnNetwork
7.0,0.12241210937500001,67.0,0.48188476562500004,0.995166015625,0.24106445312500002,520,None,VirusOnNetwork
7.0,0.832568359375,22.0,0.48188476562500004,0.995166015625,0.24106445312500002,521,None,VirusOnNetwork
7.0,0.832568359375,67.0,0.872998046875,0.995166015625,0.24106445312500002,522,None,VirusOnNetwork
7.0,0.832568359375,67.0,0.48188476562500004,0.108349609375,0.24106445312500002,523,None,VirusOnNetwork
7.0,0.832568359375,67.0,0.48188476562500004,0.995166015625,0.197998046875,524,None,VirusOnNetwork
7.0,0.12241210937500001,22.0,0.872998046875,0.108349609375,0.197998046875,525,None,VirusOnNetwork
6.0,0.832568359375,22.0,0.872998046875,0.108349609375,0.197998046875,526,None,VirusOnNetwork
6.0,0.12241210937500001,67.0,0.872998046875,0.108349609375,0.197998046875,527,None,VirusOnNetwork
6.0,0.12241210937500001,22.0,0.48188476562500004,0.108349609375,0.197998046875,528,None,VirusOnNetwork
6.0,0.12241210937500001,22.0,0.872998046875,0.995166015625,0.197998046875,529,None,VirusOnNetwork
6.0,0.12241210937500001,22.0,0.872998046875,0.108349609375,0.24106445312500002,530,None,VirusOnNetwork
6.0,0.12241210937500001,22.0,0.872998046875,0.108349609375,0.197998046875,531,None,VirusOnNetwork
5.0,0.15756835937500002,45.0,0.706884765625,0.770166015625,0.466064453125,532,None,VirusOnNetwork
5.0,0.15756835937500002,45.0,0.706884765625,0.770166015625,0.466064453125,533,None,VirusOnNetwork
5.0,0.347412109375,45.0,0.706884765625,0.770166015625,0.466064453125,534,None,VirusOnNetwork
5.0,0.15756835937500002,44.0,0.706884765625,0.770166015625,0.466064453125,535,None,VirusOnNetwork
5.0,0.15756835937500002,45.0,0.647998046875,0.770166015625,0.466064453125,536,None,VirusOnNetwork
5.0,0.15756835937500002,45.0,0.706884765625,0.333349609375,0.466064453125,537,None,VirusOnNetwork
5.0,0.15756835937500002,45.0,0.706884765625,0.770166015625,0.422998046875,538,None,VirusOnNetwork
5.0,0.347412109375,44.0,0.647998046875,0.333349609375,0.422998046875,539,None,VirusOnNetwork
